diameter,weight,red,green,blue,is_orange
0.610822832,0.609842632,0.480519481,0.576470588,0.277777778,0
0.57079318,0.558454936,0.493506494,0.529411765,0.037037037,0
0.5693106,0.555822604,0.415584416,0.552941176,0.314814815,0
0.505559674,0.493676681,0.545454545,0.847058824,0.0,1
0.610081542,0.60869814,0.363636364,0.647058824,0.407407407,0
0.819125278,0.861058655,0.623376623,0.505882353,0.018518519,0
0.421793921,0.390901288,0.493506494,0.588235294,0.055555556,1
0.33283914,0.289327611,0.688311688,0.564705882,0.166666667,1
0.686434396,0.745293276,0.714285714,0.682352941,0.018518519,1
0.625648629,0.629241774,0.558441558,0.447058824,0.0,0
0.445515196,0.42111588,0.480519481,0.647058824,0.0,1
0.458858414,0.419513591,0.428571429,0.258823529,0.148148148,0
0.302446256,0.259227468,0.662337662,0.764705882,0.018518519,1
0.553002224,0.537167382,0.558441558,0.364705882,0.12962963,0
0.406226835,0.373962804,0.597402597,0.376470588,0.314814815,1
0.639733136,0.644749642,0.402597403,0.388235294,0.240740741,0
0.4744255,0.45379113,0.727272727,0.682352941,0.037037037,1
0.66493699,0.675307582,0.311688312,0.517647059,0.37037037,0
0.452186805,0.428154506,0.545454545,0.564705882,0.12962963,1
0.411415864,0.379113019,0.493506494,0.635294118,0.259259259,1
0.444773907,0.420429185,0.506493506,0.752941176,0.0,1
0.277983692,0.228268956,0.714285714,0.658823529,0.0,1
0.338769459,0.297052933,0.714285714,0.376470588,0.0,1
0.383988139,0.349356223,0.649350649,0.917647059,0.0,1
0.403261675,0.369728183,0.376623377,0.4,0.240740741,1
0.722016308,0.740886981,0.454545455,0.494117647,0.148148148,0
0.544848036,0.526981402,0.428571429,0.458823529,0.296296296,0
0.497405486,0.483032904,0.584415584,0.705882353,0.0,1
0.604151223,0.602632332,0.818181818,0.517647059,0.277777778,0
0.62120089,0.624377682,0.519480519,0.517647059,0.185185185,0
0.416604893,0.38397711,0.363636364,0.529411765,0.0,1
0.57153447,0.559084406,0.467532468,0.647058824,0.185185185,0
0.584877687,0.573676681,0.714285714,0.517647059,0.074074074,1
0.460340993,0.438340486,0.467532468,0.647058824,0.092592593,1
0.57153447,0.560515021,0.662337662,0.811764706,0.0,1
0.547071905,0.529098712,0.649350649,0.482352941,0.074074074,0
0.752409192,0.776194564,0.428571429,0.223529412,0.148148148,0
0.269829503,0.217739628,0.584415584,0.470588235,0.111111111,1
0.726464047,0.746266094,0.558441558,0.670588235,0.259259259,0
0.466271312,0.445035765,0.688311688,0.6,0.0,1
0.481097109,0.463004292,0.493506494,0.435294118,0.074074074,1
0.363973314,0.32509299,0.571428571,0.647058824,0.314814815,1
0.471460341,0.433819742,0.376623377,0.611764706,0.259259259,0
0.595255745,0.590729614,0.415584416,0.364705882,0.351851852,0
0.560415122,0.545579399,0.584415584,0.352941176,0.444444444,0
0.38176427,0.346437768,0.350649351,0.576470588,0.055555556,1
0.42772424,0.398283262,0.415584416,0.694117647,0.0,1
0.532246108,0.520457797,0.714285714,0.705882353,0.074074074,1
0.297998517,0.254191702,0.727272727,0.623529412,0.296296296,1
0.884358784,0.935393419,0.558441558,0.435294118,0.111111111,0
0.366197183,0.328640916,0.571428571,0.576470588,0.0,1
0.504077094,0.479771102,0.363636364,0.494117647,0.240740741,0
0.437361008,0.410357654,0.714285714,0.529411765,0.333333333,1
0.636767976,0.64211731,0.428571429,0.458823529,0.462962963,0
0.390659748,0.356280401,0.376623377,0.505882353,0.240740741,1
0.603409933,0.601030043,0.519480519,0.576470588,0.185185185,0
0.725722758,0.745236052,0.454545455,0.223529412,0.185185185,0
0.52483321,0.505178827,0.38961039,0.458823529,0.574074074,0
0.486286138,0.469642346,0.61038961,0.694117647,0.462962963,1
0.636026686,0.641373391,0.558441558,0.282352941,0.407407407,0
0.467012602,0.446351931,0.558441558,0.623529412,0.0,1
0.688658265,0.701344778,0.766233766,0.458823529,0.444444444,0
0.508524833,0.496309013,0.506493506,0.611764706,0.0,1
0.262416605,0.208125894,0.454545455,0.588235294,0.222222222,1
0.721275019,0.73962804,0.363636364,0.564705882,0.333333333,0
0.61749444,0.619456366,0.506493506,0.435294118,0.0,0
0.378057821,0.341802575,0.61038961,0.588235294,0.0,1
0.414381023,0.381516452,0.714285714,0.682352941,0.055555556,1
0.47739066,0.45888412,0.441558442,0.647058824,0.0,1
0.688658265,0.701058655,0.428571429,0.364705882,0.0,0
0.411415864,0.379513591,0.636363636,0.317647059,0.0,1
0.345441067,0.303118741,0.454545455,0.705882353,0.074074074,1
0.47664937,0.457911302,0.363636364,0.647058824,0.037037037,1
0.272794663,0.221230329,0.545454545,0.611764706,0.12962963,1
0.451445515,0.427925608,0.298701299,0.658823529,0.296296296,1
0.582653818,0.574649499,0.285714286,0.611764706,0.537037037,0
0.653076353,0.662718169,0.467532468,0.552941176,0.259259259,0
0.706449222,0.721545064,0.337662338,0.6,0.666666667,0
0.504818384,0.49167382,0.701298701,0.435294118,0.222222222,1
0.260192735,0.206523605,0.38961039,0.494117647,0.0,1
0.637509266,0.64360515,0.376623377,0.258823529,0.37037037,0
0.677538918,0.688583691,0.649350649,0.2,0.0,0
0.472201631,0.452074392,0.584415584,0.6,0.0,1
0.451445515,0.428154506,0.415584416,0.494117647,0.074074074,1
0.531504818,0.51193133,0.584415584,0.564705882,0.111111111,0
0.735359526,0.755937053,0.402597403,0.517647059,0.351851852,0
0.292068199,0.246924177,0.519480519,0.541176471,0.555555556,1
0.651593773,0.660886981,0.441558442,0.517647059,0.092592593,0
0.775389177,0.805608011,0.662337662,0.541176471,0.351851852,0
0.23721275,0.183462089,0.584415584,0.564705882,0.277777778,1
0.193476649,0.135679542,0.38961039,0.588235294,0.12962963,1
0.455893254,0.43341917,0.415584416,0.552941176,0.0,1
0.277983692,0.22769671,0.415584416,0.494117647,0.314814815,1
0.409191994,0.377567954,0.441558442,0.564705882,0.037037037,1
0.584136397,0.577567954,0.467532468,0.188235294,0.537037037,0
0.249073388,0.196280401,0.480519481,0.482352941,0.055555556,1
0.527057079,0.507353362,0.246753247,0.258823529,0.388888889,0
0.415122313,0.382432046,0.441558442,0.364705882,0.111111111,1
0.66641957,0.67639485,0.558441558,0.305882353,0.518518519,0
0.66493699,0.675364807,0.350649351,0.517647059,0.518518519,0
0.486286138,0.470214592,0.428571429,0.317647059,0.0,1
0.410674574,0.378941345,0.467532468,0.623529412,0.333333333,1
0.611564122,0.611216023,0.623376623,0.388235294,0.555555556,0
0.782060786,0.814248927,0.584415584,0.458823529,0.333333333,0
0.355819125,0.313018598,0.467532468,0.517647059,0.0,1
0.361749444,0.322288984,0.454545455,0.541176471,0.0,1
0.375092661,0.338254649,0.701298701,0.635294118,0.166666667,1
0.47590808,0.455851216,0.441558442,0.6,0.0,1
0.862120089,0.899399142,0.402597403,0.552941176,0.388888889,0
0.498146775,0.48360515,0.532467532,0.552941176,0.0,1
0.647146034,0.654592275,0.623376623,0.494117647,0.0,0
0.535211268,0.525035765,0.701298701,0.588235294,0.37037037,1
0.622683469,0.625865522,0.493506494,0.458823529,0.333333333,0
0.519644181,0.509241774,0.727272727,0.541176471,0.0,1
0.280207561,0.229928469,0.441558442,0.647058824,0.148148148,1
0.607857672,0.606237482,0.181818182,0.447058824,0.425925926,0
0.753891772,0.777911302,0.493506494,0.376470588,0.240740741,0
0.532987398,0.513247496,0.220779221,0.352941176,0.333333333,0
0.420311342,0.388783977,0.337662338,0.529411765,0.0,1
0.375092661,0.338483548,0.350649351,0.447058824,0.0,1
0.4744255,0.45453505,0.636363636,0.717647059,0.240740741,1
0.336545589,0.293962804,0.493506494,0.482352941,0.240740741,1
0.630096368,0.634220315,0.558441558,0.376470588,0.388888889,0
0.603409933,0.600972818,0.311688312,0.623529412,0.611111111,0
0.352853966,0.310271817,0.61038961,0.623529412,0.148148148,1
0.355819125,0.313762518,0.701298701,0.788235294,0.037037037,1
0.563380282,0.551130186,0.844155844,0.623529412,0.037037037,1
0.699036323,0.711015737,0.207792208,0.411764706,0.203703704,0
0.472942921,0.453218884,0.519480519,0.529411765,0.0,1
0.369162342,0.330987124,0.519480519,0.705882353,0.203703704,1
0.298739807,0.254420601,0.337662338,0.717647059,0.185185185,1
0.401037806,0.366924177,0.558441558,0.658823529,0.092592593,1
0.66790215,0.678054363,0.545454545,0.411764706,0.222222222,0
0.383988139,0.348955651,0.818181818,0.564705882,0.0,1
0.593773165,0.588726753,0.454545455,0.352941176,0.351851852,0
0.61749444,0.619227468,0.467532468,0.4,0.222222222,0
0.553743514,0.537453505,0.428571429,0.470588235,0.314814815,0
0.301704967,0.258712446,0.584415584,0.576470588,0.0,1
0.542624166,0.524978541,0.480519481,0.482352941,0.092592593,0
0.587101557,0.580600858,0.233766234,0.764705882,0.296296296,0
0.42846553,0.399484979,0.467532468,0.505882353,0.259259259,1
0.340993328,0.298597997,0.584415584,0.576470588,0.148148148,1
0.336545589,0.293733906,0.61038961,0.635294118,0.0,1
0.389918458,0.355135908,0.493506494,0.752941176,0.0,1
0.787991105,0.822718169,0.545454545,0.435294118,0.240740741,0
0.292068199,0.246008584,0.467532468,0.635294118,0.0,1
0.42698295,0.397310443,0.324675325,0.458823529,0.092592593,1
0.654558933,0.664263233,0.558441558,0.505882353,0.203703704,0
0.459599703,0.437310443,0.480519481,0.729411765,0.055555556,1
0.408450704,0.377167382,0.38961039,0.611764706,0.0,1
0.699036323,0.711015737,0.779220779,0.435294118,0.425925926,0
0.390659748,0.355708155,0.558441558,0.458823529,0.0,1
0.645663454,0.652818312,0.584415584,0.658823529,0.055555556,0
0.584877687,0.577854077,0.298701299,0.258823529,0.259259259,0
0.316530764,0.272446352,0.467532468,0.623529412,0.055555556,1
0.702742772,0.716509299,0.324675325,0.552941176,0.222222222,0
0.295033358,0.251330472,0.597402597,0.694117647,0.0,1
0.369162342,0.331273247,0.454545455,0.905882353,0.037037037,1
0.567086731,0.5527897,0.545454545,0.564705882,0.314814815,0
0.405485545,0.373562232,0.545454545,0.694117647,0.0,1
0.407709414,0.375793991,0.38961039,0.623529412,0.037037037,1
0.637509266,0.643032904,0.61038961,0.364705882,0.148148148,0
0.606375093,0.605264664,0.441558442,0.435294118,0.333333333,0
0.267605634,0.213333333,0.376623377,0.647058824,0.092592593,1
0.307635285,0.26472103,0.363636364,0.647058824,0.0,1
0.747961453,0.770243205,0.636363636,0.529411765,0.259259259,0
0.673091179,0.683376252,0.454545455,0.541176471,0.12962963,0
0.587842847,0.582260372,0.480519481,0.658823529,0.37037037,0
0.471460341,0.435307582,0.571428571,0.376470588,0.0,0
0.676797628,0.688125894,0.480519481,0.211764706,0.296296296,0
0.335804299,0.29304721,0.311688312,0.647058824,0.0,1
0.532246108,0.512846924,0.25974026,0.341176471,0.185185185,0
0.3795404,0.343290415,0.597402597,0.576470588,0.0,1
0.550778354,0.539570815,0.454545455,0.670588235,0.425925926,1
0.689399555,0.701573677,0.766233766,0.541176471,0.185185185,0
0.534469978,0.515593705,0.272727273,0.623529412,0.074074074,0
0.707931801,0.724005722,0.38961039,0.670588235,0.277777778,0
0.177168273,0.115879828,0.558441558,0.776470588,0.0,1
0.494440326,0.479027182,0.480519481,0.823529412,0.018518519,1
0.562638992,0.550672389,0.467532468,0.623529412,0.0,1
0.604151223,0.602804006,0.688311688,0.588235294,0.185185185,0
0.391401038,0.357195994,0.727272727,0.517647059,0.296296296,1
0.221645663,0.166123033,0.701298701,0.447058824,0.092592593,1
0.504077094,0.490758226,0.623376623,0.835294118,0.0,1
0.552260934,0.534592275,0.415584416,0.588235294,0.351851852,0
0.66716086,0.677310443,0.584415584,0.505882353,0.222222222,0
0.393624907,0.358912732,0.454545455,0.682352941,0.0,1
0.404744255,0.371731044,0.376623377,0.717647059,0.240740741,1
0.404744255,0.371845494,0.467532468,0.670588235,0.0,1
0.338769459,0.29676681,0.779220779,0.482352941,0.166666667,1
0.504077094,0.490014306,0.688311688,0.670588235,0.111111111,1
0.425500371,0.395193133,0.454545455,0.494117647,0.277777778,1
0.375833951,0.338941345,0.493506494,0.482352941,0.222222222,1
0.672349889,0.683032904,0.311688312,0.423529412,0.12962963,0
0.23721275,0.181516452,0.792207792,0.658823529,0.240740741,1
0.507042254,0.484577969,0.441558442,0.435294118,0.333333333,0
0.577464789,0.566180258,0.467532468,0.611764706,0.37037037,0
0.603409933,0.595135908,0.584415584,0.529411765,0.055555556,1
0.423276501,0.392560801,0.636363636,0.517647059,0.148148148,1
0.614529281,0.61602289,0.584415584,0.611764706,0.185185185,0
0.390659748,0.355937053,0.441558442,0.635294118,0.0,1
0.385470719,0.350729614,0.480519481,0.470588235,0.0,1
0.640474426,0.646123033,0.597402597,0.458823529,0.166666667,0
0.61823573,0.604921316,0.701298701,0.670588235,0.0,1
0.33283914,0.289842632,0.545454545,0.623529412,0.407407407,1
0.28762046,0.237997139,0.662337662,0.482352941,0.018518519,1
0.389177168,0.353991416,0.363636364,0.729411765,0.0,1
0.581912528,0.573562232,0.376623377,0.329411765,0.166666667,0
0.536693847,0.525379113,0.623376623,0.329411765,0.240740741,1
0.38102298,0.345178827,0.506493506,0.505882353,0.055555556,1
0.633802817,0.63851216,0.584415584,0.482352941,0.666666667,0
0.526315789,0.514449213,0.441558442,0.658823529,0.314814815,1
0.493699036,0.478226037,0.428571429,0.576470588,0.111111111,1
0.644922165,0.650701001,0.480519481,0.258823529,0.148148148,0
0.635285397,0.640114449,0.402597403,0.4,0.333333333,0
0.768717569,0.799084406,0.155844156,0.517647059,0.166666667,0
0.342475908,0.300085837,0.727272727,0.647058824,0.0,1
0.635285397,0.640400572,0.480519481,0.670588235,0.0,0
0.532987398,0.513304721,0.467532468,0.411764706,0.574074074,0
0.350630096,0.308726753,0.532467532,0.552941176,0.351851852,1
0.553002224,0.536194564,0.597402597,0.482352941,0.185185185,0
0.326167532,0.282002861,0.467532468,0.670588235,0.018518519,1
0.548554485,0.53751073,0.545454545,0.552941176,0.185185185,1
0.600444774,0.597253219,0.415584416,0.317647059,0.0,0
0.47590808,0.456080114,0.493506494,0.529411765,0.481481481,1
0.42772424,0.39851216,0.779220779,0.635294118,0.351851852,1
0.655300222,0.665865522,0.493506494,0.458823529,0.0,1
0.482579689,0.449842632,0.337662338,0.611764706,0.277777778,0
0.395107487,0.360343348,0.558441558,0.705882353,0.0,1
0.563380282,0.548097282,0.766233766,0.447058824,0.277777778,0
0.443291327,0.419113019,0.467532468,0.729411765,0.055555556,1
0.722757598,0.74260372,0.480519481,0.305882353,0.092592593,0
0.675315048,0.685665236,0.38961039,0.435294118,0.37037037,0
0.589325426,0.583633763,0.272727273,0.576470588,0.574074074,0
0.47590808,0.443032904,0.519480519,0.529411765,0.111111111,0
0.443291327,0.419284692,0.480519481,0.670588235,0.0,1
0.504077094,0.490586552,0.558441558,0.658823529,0.0,1
0.595255745,0.59055794,0.467532468,0.647058824,0.5,0
0.349888807,0.308040057,0.571428571,0.658823529,0.296296296,1
0.823573017,0.867238913,0.428571429,0.458823529,0.092592593,0
0.241660489,0.1890701,0.74025974,0.635294118,0.259259259,1
0.446997776,0.422031474,0.61038961,0.482352941,0.0,1
0.367679763,0.330300429,0.675324675,0.623529412,0.166666667,1
0.186805041,0.126866953,0.649350649,0.423529412,0.111111111,1
0.365455893,0.327496423,0.493506494,0.729411765,0.0,1
0.252779837,0.198855508,0.467532468,0.658823529,0.0,1
0.592290586,0.587811159,0.519480519,0.611764706,0.333333333,0
0.400296516,0.366294707,0.441558442,0.647058824,0.0,1
0.421052632,0.390271817,0.493506494,0.670588235,0.0,1
0.389177168,0.35416309,0.545454545,0.6,0.259259259,1
0.403261675,0.370529328,0.506493506,0.647058824,0.111111111,1
0.754633062,0.779113019,0.415584416,0.6,0.074074074,0
0.765752409,0.792217454,0.441558442,0.494117647,0.0,0
0.532246108,0.512904149,0.532467532,0.6,0.148148148,0
0.554484804,0.538483548,0.428571429,0.294117647,0.240740741,0
0.438843588,0.412360515,0.467532468,0.611764706,0.203703704,1
0.626389918,0.629527897,0.428571429,0.329411765,0.222222222,0
0.492957746,0.47702432,0.350649351,0.364705882,0.12962963,1
0.566345441,0.552331903,0.311688312,0.447058824,0.333333333,0
0.455151964,0.432103004,0.376623377,0.658823529,0.444444444,1
0.38250556,0.34695279,0.662337662,0.576470588,0.0,1
0.644180875,0.649728183,0.493506494,0.364705882,0.185185185,0
0.609340252,0.607782546,0.415584416,0.435294118,0.314814815,0
0.511489993,0.489785408,0.428571429,0.341176471,0.0,0
0.842105263,0.887038627,0.545454545,0.482352941,0.259259259,0
0.827279466,0.872446352,0.714285714,0.529411765,0.259259259,0
0.612305411,0.61304721,0.363636364,0.388235294,0.518518519,0
0.349147517,0.306380544,0.233766234,0.564705882,0.092592593,1
0.466271312,0.445665236,0.532467532,0.517647059,0.0,1
0.90437361,0.954964235,0.272727273,0.529411765,0.333333333,0
0.392883617,0.358226037,0.272727273,0.494117647,0.0,1
0.369903632,0.332188841,0.636363636,0.776470588,0.0,1
0.57301705,0.561316166,0.532467532,0.247058824,0.185185185,0
0.627131208,0.630615165,0.558441558,0.505882353,0.277777778,0
0.208302446,0.157596567,0.623376623,0.529411765,0.0,1
0.513713862,0.500886981,0.311688312,0.670588235,0.092592593,1
0.363232024,0.324177396,0.519480519,0.6,0.0,1
0.216456635,0.162918455,0.506493506,0.494117647,0.37037037,1
0.544106746,0.532875536,0.545454545,0.470588235,0.0,1
0.313565604,0.269241774,0.402597403,0.635294118,0.0,1
0.702001483,0.714620887,0.480519481,0.470588235,0.203703704,0
0.752409192,0.775965665,0.376623377,0.435294118,0.351851852,0
0.398813936,0.364520744,0.714285714,0.564705882,0.055555556,1
0.635285397,0.640171674,0.064935065,0.635294118,0.0,0
0.61675315,0.618597997,0.181818182,0.623529412,0.5,0
0.351371386,0.309241774,0.597402597,0.388235294,0.0,1
0.675315048,0.686123033,0.597402597,0.423529412,0.240740741,0
0.316530764,0.272217454,0.519480519,0.564705882,0.333333333,1
0.679021497,0.690357654,0.324675325,0.482352941,0.018518519,0
0.581912528,0.573390558,0.155844156,0.529411765,0.148148148,0
0.393624907,0.358969957,0.402597403,0.470588235,0.185185185,1
0.736842105,0.757825465,0.441558442,0.435294118,0.148148148,0
0.384729429,0.349585122,0.558441558,0.611764706,0.333333333,1
0.449221646,0.39788269,0.311688312,0.458823529,0.240740741,0
0.770941438,0.801773963,0.441558442,0.411764706,0.185185185,0
0.731653076,0.752846924,0.571428571,0.435294118,0.037037037,0
0.294292068,0.250357654,0.61038961,0.6,0.0,1
0.507042254,0.495336195,0.74025974,0.647058824,0.0,1
0.621942179,0.625636624,0.272727273,0.294117647,0.0,0
0.578206079,0.567782546,0.623376623,0.435294118,0.277777778,0
0.580429948,0.571101574,0.701298701,0.294117647,0.185185185,0
0.565604151,0.55130186,0.584415584,0.541176471,0.407407407,0
0.255003706,0.200858369,0.597402597,0.682352941,0.0,1
0.577464789,0.566008584,0.38961039,0.447058824,0.407407407,0
0.696071164,0.708555079,0.246753247,0.423529412,0.462962963,0
0.451445515,0.403090129,0.545454545,0.223529412,0.166666667,0
0.402520385,0.368240343,0.545454545,0.741176471,0.277777778,1
0.277242402,0.227467811,0.727272727,0.588235294,0.203703704,1
0.386212009,0.351874106,0.467532468,0.647058824,0.0,1
0.699777613,0.712961373,0.688311688,0.423529412,0.388888889,0
0.470719051,0.433762518,0.454545455,0.552941176,0.222222222,0
0.511489993,0.498998569,0.571428571,0.658823529,0.148148148,1
0.61823573,0.620143062,0.532467532,0.611764706,0.203703704,0
0.630837658,0.635307582,0.480519481,0.470588235,0.185185185,0
0.383988139,0.349127325,0.623376623,0.647058824,0.037037037,1
0.691623425,0.703404864,0.337662338,0.447058824,0.574074074,0
0.652335063,0.661173104,0.363636364,0.435294118,0.351851852,0
0.700518903,0.713590844,0.597402597,0.352941176,0.055555556,0
0.582653818,0.574592275,0.532467532,0.470588235,0.425925926,0
0.594514455,0.590329041,0.623376623,0.270588235,0.0,0
0.552260934,0.53527897,0.558441558,0.435294118,0.37037037,0
0.425500371,0.395364807,0.545454545,0.435294118,0.0,1
0.438843588,0.386552217,0.519480519,0.517647059,0.333333333,0
0.374351371,0.33751073,0.74025974,0.741176471,0.0,1
0.349888807,0.307753934,0.506493506,0.423529412,0.12962963,1
0.632320237,0.636738197,0.441558442,0.058823529,0.648148148,0
0.61675315,0.618712446,0.272727273,0.329411765,0.074074074,0
0.441808747,0.39204578,0.441558442,0.541176471,0.407407407,0
0.375833951,0.33888412,0.649350649,0.882352941,0.0,1
0.744996294,0.768125894,0.558441558,0.623529412,0.092592593,0
0.586360267,0.574191702,0.428571429,0.423529412,0.111111111,1
0.577464789,0.565665236,0.532467532,0.458823529,0.203703704,0
0.490733877,0.475193133,0.324675325,0.823529412,0.0,1
0.245366938,0.191702432,0.688311688,0.658823529,0.166666667,1
0.530022239,0.509642346,0.597402597,0.694117647,0.203703704,0
0.279466271,0.229871245,0.467532468,0.682352941,0.0,1
0.639733136,0.645436338,0.467532468,0.576470588,0.314814815,0
0.647146034,0.654706724,0.415584416,0.305882353,0.314814815,0
0.614529281,0.616480687,0.363636364,0.4,0.537037037,0
0.581912528,0.573333333,0.571428571,0.364705882,0.0,0
0.592290586,0.587010014,0.454545455,0.6,0.0,0
0.342475908,0.299914163,0.415584416,0.494117647,0.0,1
0.604151223,0.602517883,0.584415584,0.388235294,0.222222222,0
0.311341735,0.268211731,0.532467532,0.411764706,0.092592593,1
0.354336546,0.31193133,0.506493506,0.647058824,0.0,1
0.631578947,0.636051502,0.428571429,0.517647059,0.055555556,0
0.469236471,0.449155937,0.441558442,0.717647059,0.166666667,1
0.4306894,0.402460658,0.584415584,0.423529412,0.0,1
0.607116383,0.605550787,0.584415584,0.305882353,0.407407407,0
0.609340252,0.608469242,0.597402597,0.541176471,0.0,0
0.498888065,0.473991416,0.714285714,0.4,0.185185185,0
0.686434396,0.698712446,0.350649351,0.494117647,0.203703704,0
0.700518903,0.713476395,0.363636364,0.388235294,0.351851852,0
0.699036323,0.710958512,0.675324675,0.529411765,0.314814815,0
0.372127502,0.335736767,0.74025974,0.576470588,0.0,1
0.624166049,0.627868383,0.532467532,0.611764706,0.333333333,0
0.517420311,0.496366237,0.246753247,0.447058824,0.277777778,0
0.488510007,0.472560801,0.415584416,0.788235294,0.0,1
0.535952557,0.525150215,0.532467532,0.658823529,0.314814815,1
0.458117124,0.436051502,0.753246753,0.470588235,0.333333333,1
0.431430689,0.403204578,0.558441558,0.835294118,0.0,1
0.458117124,0.435879828,0.61038961,0.552941176,0.407407407,1
0.688658265,0.700886981,0.363636364,0.529411765,0.148148148,0
0.550037064,0.533505007,0.38961039,0.458823529,0.277777778,0
0.417346182,0.384663805,0.558441558,0.823529412,0.055555556,1
0.510748703,0.488984263,0.311688312,0.517647059,0.518518519,0
0.465530022,0.444291845,0.454545455,0.541176471,0.074074074,1
0.328391401,0.283662375,0.662337662,0.635294118,0.0,1
0.502594514,0.489556509,0.480519481,0.694117647,0.0,1
0.320237213,0.275193133,0.506493506,0.788235294,0.0,1
0.721275019,0.739742489,0.441558442,0.482352941,0.407407407,0
0.57079318,0.558226037,0.272727273,0.552941176,0.111111111,0
0.292068199,0.246351931,0.701298701,0.658823529,0.0,1
0.607116383,0.605608011,0.558441558,0.258823529,0.0,0
0.33358043,0.290758226,0.792207792,0.447058824,0.074074074,1
0.263899185,0.209384835,0.662337662,0.541176471,0.0,1
0.669384729,0.678741059,0.623376623,0.211764706,0.314814815,0
0.282431431,0.231874106,0.636363636,0.717647059,0.388888889,1
0.38028169,0.344148784,0.506493506,0.576470588,0.166666667,1
0.535952557,0.51776824,0.519480519,0.329411765,0.0,0
0.534469978,0.524062947,0.571428571,0.6,0.074074074,1
0.378057821,0.341573677,0.688311688,0.447058824,0.0,1
0.561156412,0.546609442,0.454545455,0.329411765,0.037037037,0
0.663454411,0.67267525,0.480519481,0.6,0.018518519,0
0.396590067,0.360972818,0.558441558,0.611764706,0.185185185,1
0.323202372,0.27925608,0.701298701,0.717647059,0.018518519,1
0.452928095,0.429585122,0.61038961,0.411764706,0.166666667,1
0.452186805,0.403433476,0.376623377,0.423529412,0.148148148,0
0.613787991,0.615622318,0.493506494,0.505882353,0.203703704,0
0.422535211,0.392160229,0.519480519,0.811764706,0.037037037,1
0.466271312,0.444635193,0.558441558,0.717647059,0.185185185,1
0.645663454,0.652589413,0.636363636,0.376470588,0.0,0
0.38176427,0.346437768,0.688311688,0.705882353,0.0,1
0.482579689,0.465007153,0.376623377,0.8,0.037037037,1
0.481097109,0.462718169,0.532467532,0.647058824,0.0,1
0.750185322,0.77304721,0.467532468,0.4,0.0,0
0.607857672,0.605951359,0.428571429,0.529411765,0.388888889,0
0.491475167,0.476223176,0.506493506,0.447058824,0.203703704,1
0.592290586,0.582203147,0.74025974,0.635294118,0.055555556,1
0.604892513,0.603204578,0.415584416,0.505882353,0.259259259,0
0.631578947,0.636566524,0.532467532,0.411764706,0.0,0
0.638991846,0.644406295,0.545454545,0.294117647,0.407407407,0
0.4306894,0.402632332,0.519480519,0.717647059,0.111111111,1
0.688658265,0.701230329,0.636363636,0.4,0.055555556,0
0.338028169,0.295622318,0.74025974,0.576470588,0.0,1
0.702742772,0.715593705,0.766233766,0.494117647,0.333333333,0
0.292809489,0.248297568,0.415584416,0.858823529,0.037037037,1
0.466271312,0.445493562,0.545454545,0.776470588,0.0,1
0.395848777,0.360801144,0.558441558,0.764705882,0.203703704,1
0.52335063,0.51267525,0.532467532,0.517647059,0.185185185,1
0.61897702,0.621802575,0.753246753,0.376470588,0.759259259,0
0.563380282,0.548669528,0.675324675,0.776470588,0.277777778,0
0.371386212,0.333848355,0.597402597,0.447058824,0.0,1
0.418087472,0.38620887,0.441558442,0.576470588,0.12962963,1
0.263899185,0.209270386,0.597402597,0.541176471,0.0,1
0.528539659,0.517195994,0.480519481,0.623529412,0.277777778,1
0.529280949,0.509241774,0.441558442,0.341176471,0.240740741,0
0.683469236,0.694420601,0.675324675,0.447058824,0.222222222,0
0.608598962,0.606695279,0.545454545,0.576470588,0.555555556,0
0.561897702,0.549928469,0.714285714,0.588235294,0.222222222,1
0.537435137,0.525722461,0.636363636,0.458823529,0.0,1
0.621942179,0.624892704,0.350649351,0.447058824,0.277777778,0
0.727205337,0.74695279,0.480519481,0.576470588,0.0,0
0.300963677,0.258254649,0.415584416,0.647058824,0.0,1
0.655300222,0.664549356,0.571428571,0.352941176,0.444444444,0
0.706449222,0.722288984,0.454545455,0.505882353,0.259259259,0
0.469236471,0.449270386,0.467532468,0.588235294,0.0,1
0.613046701,0.614306152,0.415584416,0.447058824,0.314814815,0
0.681245367,0.692246066,0.74025974,0.482352941,0.222222222,0
0.435878428,0.408354793,0.727272727,0.682352941,0.314814815,1
0.346182357,0.304263233,0.662337662,0.529411765,0.0,1
0.530763529,0.510901288,0.467532468,0.352941176,0.092592593,0
0.329132691,0.284520744,0.532467532,0.705882353,0.111111111,1
0.559673832,0.545407725,0.688311688,0.776470588,0.037037037,0
0.567086731,0.552961373,0.545454545,0.423529412,0.296296296,0
0.276501112,0.225579399,0.571428571,0.364705882,0.074074074,1
0.57375834,0.562346209,0.363636364,0.4,0.203703704,0
0.402520385,0.368469242,0.701298701,0.635294118,0.277777778,1
0.710896961,0.726695279,0.415584416,0.388235294,0.166666667,0
0.61897702,0.621001431,0.714285714,0.505882353,0.277777778,0
0.650111193,0.658254649,0.493506494,0.482352941,0.185185185,0
0.595255745,0.590672389,0.467532468,0.305882353,0.185185185,0
0.530022239,0.510386266,0.402597403,0.647058824,0.092592593,0
0.38102298,0.345636624,0.532467532,0.376470588,0.092592593,1
0.624907339,0.618769671,0.376623377,0.635294118,0.0,1
0.342475908,0.300314735,0.675324675,0.541176471,0.0,1
